,dataset,feat_selection,loss_key,group,metric,value,model_path,fold_key,model,n_epochs
1,pbmc,random,bce,train,roc_auc_multi,0.4861689321976249,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
2,pbmc,random,bce,train,pr_auc,0.09051270730664177,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
3,pbmc,random,bce,train,pr_auc_multi,0.06895110944304811,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
4,pbmc,random,bce,train,r2,-0.29217895621348,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
5,pbmc,random,bce,val,roc_auc,0.6027955059167664,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
6,pbmc,random,bce,val,roc_auc_multi,0.46011168727562823,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
7,pbmc,random,bce,val,pr_auc,0.08007165802657912,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
8,pbmc,random,bce,val,pr_auc_multi,0.06422360248447205,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
9,pbmc,random,bce,val,r2,-0.3732915305112421,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
10,pbmc,random,bce,test,roc_auc,0.7164327928032839,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
11,pbmc,random,bce,test,roc_auc_multi,0.5124748900986928,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
12,pbmc,random,bce,test,pr_auc,0.11224627130381953,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
13,pbmc,random,bce,test,pr_auc_multi,0.06718184834909573,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
14,pbmc,random,bce,test,r2,-0.19628868228729002,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs100_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
0,pbmc,random,poisson,train,roc_auc,0.7604268383093326,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
1,pbmc,random,poisson,train,roc_auc_multi,0.5020132732730707,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
2,pbmc,random,poisson,train,pr_auc,0.19291772628776402,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
3,pbmc,random,poisson,train,pr_auc_multi,0.06518086551259282,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
4,pbmc,random,poisson,train,r2,0.06728985174473567,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
5,pbmc,random,poisson,val,roc_auc,0.7248341419742034,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
6,pbmc,random,poisson,val,roc_auc_multi,0.5015235954778678,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
7,pbmc,random,poisson,val,pr_auc,0.2245895866594966,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
8,pbmc,random,poisson,val,pr_auc_multi,0.08103348030731397,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
9,pbmc,random,poisson,val,r2,0.0639704201900112,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
10,pbmc,random,poisson,test,roc_auc,0.7308859656569107,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
11,pbmc,random,poisson,test,roc_auc_multi,0.5008712239613948,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
12,pbmc,random,poisson,test,pr_auc,0.23974434688199514,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
13,pbmc,random,poisson,test,pr_auc_multi,0.07123142570281123,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
14,pbmc,random,poisson,test,r2,0.07954675887134799,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
0,pbmc,random,poisson,train,roc_auc,0.7819298604182732,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
1,pbmc,random,poisson,train,roc_auc_multi,0.5005538964384614,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
2,pbmc,random,poisson,train,pr_auc,0.22977626795003497,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
3,pbmc,random,poisson,train,pr_auc_multi,0.06799627642120809,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
4,pbmc,random,poisson,train,r2,0.09644641616770988,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
5,pbmc,random,poisson,val,roc_auc,0.7307449686024436,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
6,pbmc,random,poisson,val,roc_auc_multi,0.5013571395710906,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
7,pbmc,random,poisson,val,pr_auc,0.12204918458824092,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
8,pbmc,random,poisson,val,pr_auc_multi,0.046438778785572135,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
9,pbmc,random,poisson,val,r2,0.007005270996876867,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
10,pbmc,random,poisson,test,roc_auc,0.6924040691968202,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
11,pbmc,random,poisson,test,roc_auc_multi,0.5001728277007649,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
12,pbmc,random,poisson,test,pr_auc,0.10140338273906505,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
13,pbmc,random,poisson,test,pr_auc_multi,0.05188681951793062,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
14,pbmc,random,poisson,test,r2,-0.034983373933271444,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
0,pbmc,random,poisson,train,roc_auc,0.7775836743087192,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
1,pbmc,random,poisson,train,roc_auc_multi,0.5005883501857552,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
2,pbmc,random,poisson,train,pr_auc,0.25331604489858145,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
3,pbmc,random,poisson,train,pr_auc_multi,0.06658315208941884,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
4,pbmc,random,poisson,train,r2,0.09950355059375371,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
5,pbmc,random,poisson,val,roc_auc,0.7564117558716124,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
6,pbmc,random,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
7,pbmc,random,poisson,val,pr_auc,0.20979149848793555,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
8,pbmc,random,poisson,val,pr_auc_multi,0.05891891891891892,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
9,pbmc,random,poisson,val,r2,0.06615458974714539,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
10,pbmc,random,poisson,test,roc_auc,0.7421496057142857,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
11,pbmc,random,poisson,test,roc_auc_multi,0.4999857142857143,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
12,pbmc,random,poisson,test,pr_auc,0.22751734137298563,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
13,pbmc,random,poisson,test,pr_auc_multi,0.06666666666666667,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
14,pbmc,random,poisson,test,r2,0.08683342108999748,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
0,pbmc,random,poisson,train,roc_auc,0.7815238792477803,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
1,pbmc,random,poisson,train,roc_auc_multi,0.5212059614617334,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
2,pbmc,random,poisson,train,pr_auc,0.23253791666116339,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
3,pbmc,random,poisson,train,pr_auc_multi,0.08002703330458812,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
4,pbmc,random,poisson,train,r2,0.10665830932837517,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
5,pbmc,random,poisson,val,roc_auc,0.708574332108741,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
6,pbmc,random,poisson,val,roc_auc_multi,0.5005042965777988,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
7,pbmc,random,poisson,val,pr_auc,0.12260347085591974,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
8,pbmc,random,poisson,val,pr_auc_multi,0.046105448406568036,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
9,pbmc,random,poisson,val,r2,0.028817611703207513,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
10,pbmc,random,poisson,test,roc_auc,0.7656040221028299,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
11,pbmc,random,poisson,test,roc_auc_multi,0.5080707842155658,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
12,pbmc,random,poisson,test,pr_auc,0.2592412426691054,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
13,pbmc,random,poisson,test,pr_auc_multi,0.07907193888085898,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
14,pbmc,random,poisson,test,r2,0.12915701283017544,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
0,pbmc,random,poisson,train,roc_auc,0.7492105767926183,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
1,pbmc,random,poisson,train,roc_auc_multi,0.5094686882780162,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
2,pbmc,random,poisson,train,pr_auc,0.1785528378433767,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
3,pbmc,random,poisson,train,pr_auc_multi,0.06771330495457116,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
4,pbmc,random,poisson,train,r2,0.02328253198445107,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
5,pbmc,random,poisson,val,roc_auc,0.7450322361761036,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
6,pbmc,random,poisson,val,roc_auc_multi,0.5328053966551594,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
7,pbmc,random,poisson,val,pr_auc,0.23049064999175184,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
8,pbmc,random,poisson,val,pr_auc_multi,0.10134599808996232,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
9,pbmc,random,poisson,val,r2,0.023061026790133998,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
10,pbmc,random,poisson,test,roc_auc,0.7655756367770451,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
11,pbmc,random,poisson,test,roc_auc_multi,0.5145248515714015,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
12,pbmc,random,poisson,test,pr_auc,0.2630913188425093,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
13,pbmc,random,poisson,test,pr_auc_multi,0.08600017860500352,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
14,pbmc,random,poisson,test,r2,0.07412253179599604,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
0,pbmc,random,bce,train,roc_auc,0.7583317700493412,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
1,pbmc,random,bce,train,roc_auc_multi,0.5042683521884621,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
2,pbmc,random,bce,train,pr_auc,0.19031844660899105,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
3,pbmc,random,bce,train,pr_auc_multi,0.06623818625578612,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
4,pbmc,random,bce,train,r2,0.0753895891654216,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
5,pbmc,random,bce,val,roc_auc,0.7473516927123532,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
6,pbmc,random,bce,val,roc_auc_multi,0.501254515031582,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
7,pbmc,random,bce,val,pr_auc,0.2098694667744282,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
8,pbmc,random,bce,val,pr_auc_multi,0.08099701834995952,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
9,pbmc,random,bce,val,r2,0.07958250293259372,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
10,pbmc,random,bce,test,roc_auc,0.7490715556376578,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
11,pbmc,random,bce,test,roc_auc_multi,0.506206536051219,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
12,pbmc,random,bce,test,pr_auc,0.19236837915448535,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
13,pbmc,random,bce,test,pr_auc_multi,0.07504097466790238,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
14,pbmc,random,bce,test,r2,0.07222690391022657,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
0,pbmc,random,bce,train,roc_auc,0.774072084078795,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
1,pbmc,random,bce,train,roc_auc_multi,0.5005494867427915,/home/ilibarra/workspace/theislab/mubind/data/pbmc/random/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
